PathCode,StudentNum,TrainingNum,PredictorsNum,Target,RMSE,MSE,R2,AdjR2,PredR2,PredMSE,PredRMSE
1360,141,99,4,m2001,3.71131235995568,13.7738394331598,0.186266189912525,0.151639219270505,0.145997561668644,15.2326149204409,3.902898271854
1360,141,99,4,m2002,4.07994053658722,16.6459147820876,0.363015926106084,0.335910220834003,0.442475476260957,12.4159826477123,3.52363202501515
1360,141,99,4,m2003,4.94630822154857,24.465965022559,0.236643385681277,0.204160125497502,0.243234735771948,32.9034157996025,5.73614991083763
1360,141,99,4,m2004,4.45006080761141,19.8030411914391,0.424523625450354,0.40003526908654,0.390247040642504,23.8940891811717,4.88815805607508
1360,141,99,4,m2005,5.69737506408802,32.4600826208919,0.368282252905754,0.341400646646425,0.00827040673069512,28.8186275232339,5.36829838247036
1412,116,81,8,m2001,8.92508196572805,79.6570880949641,0.307831240304447,0.230923600338275,0.154553531742965,53.0208812060233,7.28154387516983
1412,116,81,8,m2003,5.78201783395972,33.4317302322282,0.455933490210085,0.395481655788983,-0.253790965305245,40.0558067087233,6.32896569027857
1412,116,81,8,m2005,6.98005094297072,48.7211111664664,0.346813115338499,0.274236794820554,-0.564441535659297,26.4052189316666,5.13860087296792
1412,116,81,8,m2007,7.1571815888984,51.2252482964662,0.364343912368634,0.293715458187371,-0.878503783063173,55.5117036301117,7.45061766769117
1412,116,81,8,m2009,7.85716065544805,61.7349735655209,0.40930448776715,0.343671653074611,-0.955811969550206,49.391835991841,7.02793255458822
1412,116,81,8,m2011,8.11933011777042,65.9235215613339,0.609678417879332,0.566309353199257,0.27435504699988,76.9385053677287,8.77145970564356
0495,100,70,8,m2013,6.39643644188429,40.9143991550654,0.363238309719428,0.279728579846566,0.0549602500766716,94.5344262731637,9.72288158280063
0495,100,70,8,m2014,4.78514428053826,22.8976057855681,0.451281951778043,0.37931892906041,0.256235335984558,17.5284371471891,4.18669764219834
0495,100,70,8,m2015,5.11275693924306,26.1402835197781,0.502189766169551,0.436903178126213,0.261138849520076,21.4260948132038,4.6288329860996
0495,100,70,8,m2016,4.12744773340801,17.0358247920149,0.483319209157616,0.415557793965172,0.00320314255850329,96.9949795414406,9.84860292333083
0495,100,70,8,m2017,8.26685089859744,68.3408237796412,0.601826592795492,0.549607129555557,-0.0861663818851528,151.464695102349,12.3070993780967
0495,100,70,8,m2018,6.26490574376261,39.2490439782297,0.329561966800612,0.241635667364626,0.0758524707412749,61.9805199052427,7.87277078957864
0495,100,70,8,m2019,3.31078815303926,10.9613181943051,0.258055470646971,0.160751270076082,-0.0711573023457466,15.4020518329515,3.92454479308766
0495,100,70,8,m2020,4.33235036893877,18.7692597192439,0.494354958983105,0.428040855243184,0.106852913529168,21.4737622930324,4.63397909933055
0113,88,62,6,m2087,7.80736271219406,60.9549125197582,0.362320024750569,0.29275493654154,0.0325187471661795,51.5870736070933,7.18241419072259
0113,88,62,6,m2088,6.89324172951576,47.5167815415374,0.463355727516286,0.404812715972608,0.118088992472161,75.2507527000197,8.67471917124812
0113,88,62,6,m2089,8.84559908197715,78.244623119075,0.48351584535713,0.42717211939609,0.437071271137791,84.5125899922602,9.19307293521923
0113,88,62,6,m2104,6.47110159464279,41.8751558481885,0.197261802959686,0.109690363282561,-0.10694206427548,70.222046574541,8.37985957964338
0113,88,62,6,m2105,9.82990278745659,96.6269888108469,0.54765626634352,0.498309677217358,-0.100818266596673,192.278428471404,13.8664497428651
0113,88,62,6,m2106,10.0657742654344,101.319811562682,0.365732816199126,0.296540032511758,-0.0242747461520072,160.714162388833,12.6773089569054
0113,88,62,6,m2107,9.62392247869893,92.6198838760066,0.470416052796481,0.412643258556097,0.445883448530013,101.699240272677,10.0846041207713
0113,88,62,6,m2116,10.0812892026867,101.632391988207,0.573066254211807,0.526491663762186,0.574172813136872,104.851755780683,10.2397146337524
1097,79,55,12,m2100,4.49925143107941,20.2432634400701,0.540856405292665,0.40967252109057,0.206359491242461,43.1528248155857,6.56908097191576
1097,79,55,12,m2102,7.41053132584666,54.9159745313546,0.663310363328065,0.567113324278941,0.508913702529847,80.9874626440752,8.9993034532721
1097,79,55,12,m2103,8.54247548856191,72.973887472681,0.689306841525556,0.600537367675714,0.53872438465517,123.384019673252,11.1078359581537
1097,79,55,12,m2104,9.61619532853147,92.4712125964704,0.521790569848361,0.385159304090749,0.450382613565194,140.14861675347,11.8384381044743
1097,79,55,12,m2107,7.93771486241066,63.0073172369351,0.248534195817271,0.0338296803364916,0.00616288466475812,78.0835046085006,8.83648711924035
1097,79,55,12,m2115,7.55440451146336,57.0690275228179,0.548859898643763,0.419962726827695,0.522206123768978,52.7953938202706,7.26604389060998
1097,79,55,12,m2116,11.6904806808568,136.667338549487,0.516881441346118,0.378847567445009,0.166996614861652,197.14268829631,14.0407509876185
1097,79,55,12,m2117,8.4035025717549,70.6188554734912,0.51502076279338,0.376455266448632,0.398328423069886,77.7399371004686,8.81702541112753
1100,77,54,12,m2001,10.5281795202726,110.842564011087,0.670168169217792,0.573632023622999,0.583485054632599,129.924317892184,11.3984348878337
1100,77,54,12,m2012,11.5823471010346,134.150764368846,0.565848785421439,0.438780137252104,0.0313140696756407,105.057559914119,10.2497590173681
1100,77,54,12,m2013,8.20189832592085,67.2711361487433,0.566935349420586,0.440184719982708,-0.383470841864162,79.3311994652316,8.90680635610944
1100,77,54,12,m2014,9.31338658977239,86.7391697705522,0.667017169494103,0.569558780077742,0.187744706466122,189.607102414602,13.7697894833074
1100,77,54,12,m2015,9.44091932066304,89.1309576192686,0.535353248122652,0.399359076841477,0.259170612737927,51.5023469677694,7.17651356633354
1100,77,54,12,m2017,7.64567453855499,58.456339149508,0.509622713822871,0.366097654453955,0.0576913172409179,54.9175362749764,7.41063669835301
1100,77,54,12,m2026,10.3252705251665,106.611211417871,0.547284572933867,0.414782496719389,0.0679753211618068,85.041525894446,9.22179624012838
1100,77,54,12,m2070,10.0713786752441,101.432668420161,0.636979199052346,0.530729208531082,0.255175234270151,92.2231042633368,9.60328611795654
1100,77,54,12,m2075,11.4297093884188,130.638256703708,0.63735846080295,0.531219473720887,0.080407547091815,125.137584716538,11.1864911708962
1100,77,54,12,m2083,8.95332791550506,80.1620807625622,0.721168362413866,0.639559102632558,0.302754632003712,112.526703303053,10.6078604488866
1100,77,54,12,m2084,10.7915110662178,116.456711092302,0.603213931542408,0.487081423701162,0.0432064861730488,234.980528788979,15.329074622722
0316,72,50,9,m2037,8.52410802076785,72.6604175497188,0.375095850339341,0.234492416665693,0.545511885182979,32.7503759927133,5.7227944216714
0316,72,50,9,m2038,7.8942109694619,62.3185668303726,0.3981237599744,0.26270160596864,0.247586527923394,67.4373892947999,8.21202711240044
0316,72,50,9,m2039,7.14225301400493,51.0117781160625,0.225921424642464,0.0517537451870185,0.161225185695295,39.1728634350073,6.2588228473897
0316,72,50,9,m2040,7.34469026361737,53.9444750684757,0.455658901130929,0.333182153885389,-0.373405786630568,38.7845253960054,6.22772232810723
0316,72,50,9,m2043,6.86397156644581,47.1141056649765,0.475764357475347,0.3578113379073,0.341520881526011,39.9509076735303,6.32067303960032
0316,72,50,9,m2044,6.50659481409397,42.3357760747946,0.458278884014909,0.336391632918263,0.498620921182374,37.985680663561,6.16325244197907
0316,72,50,9,m2051,4.4743766102097,20.0200460499917,0.48434503857125,0.368322672249781,-0.294371545564023,25.1733871041201,5.01730875112546
0316,72,50,9,m2052,5.70279121818065,32.5218276781583,0.552964567997833,0.452381595797345,-0.433852036577532,87.0265236084743,9.32880075939423
0690,68,48,8,m2010,11.2700914175886,127.014960560804,0.58335610220398,0.497890687271463,0.240511284205178,123.528940902238,11.1143574219223
0690,68,48,8,m2045,9.28715725392232,86.251289859082,0.578918560801877,0.492542880966365,0.611236545944616,57.5408788347374,7.58557043568494
0690,68,48,8,m2046,10.8691929326297,118.139355006727,0.534060317304029,0.438482946494599,0.0873946071095124,132.827433421728,11.5250784562071
0690,68,48,8,m2047,9.60870734601323,92.3272568613286,0.568244128079402,0.479678821018766,0.329715435938439,117.936569046632,10.8598604524474
0690,68,48,8,m2048,7.92985864657449,62.8826581546522,0.454953878617848,0.343149546026637,0.447189350461943,44.5620664592628,6.67548248887395
0690,68,48,8,m2051,5.84618845207403,34.1779194171637,0.482939509059874,0.376875818610618,-0.428456009101278,126.361218565099,11.2410505988141
0690,68,48,8,m2052,10.3829258211614,107.80514860774,0.50218248462306,0.400066071212405,0.439923970841458,82.4697951035224,9.08128818524786
0690,68,48,8,m2053,8.7478118001301,76.5242112904954,0.226811224682068,0.0682083989758251,0.174383842807977,95.1336857528438,9.75364986827207
1112,68,48,10,m2088,10.8582152447982,117.900838302368,0.697604587771708,0.615876097980277,0.590882083654443,111.986824446479,10.5823827395572
1112,68,48,10,m2089,7.95234123618134,63.2397311366701,0.759395880242402,0.694367739767376,0.372442711017587,108.659975694082,10.4240095785682
1112,68,48,10,m2091,10.1828298341365,103.690023430981,0.601515830626492,0.49381740647149,0.16462696511055,164.610256524966,12.8300528652444
1112,68,47,10,m2093,11.6782155463088,136.380718346048,0.597725049262734,0.485982007391272,0.224823042179633,116.943195856781,10.8140277351586
1112,68,47,10,m2094,13.6151187599854,185.371458848505,0.479101675100604,0.334407695961883,0.265879848006083,172.171363946753,13.1214086113783
1112,68,47,10,m2096,15.7647115550538,248.526130414046,0.552059205435536,0.427631206945406,0.667361164395485,116.892613219783,10.8116887311734
1112,68,48,10,m2098,7.80736404694435,60.9549333615192,0.746591256884826,0.678102407394238,0.254224001476332,159.661319083936,12.6357160099432
1112,68,47,10,m2099,15.1930461142207,230.828650228836,0.462169054246611,0.312771569315114,0.240456325161174,75.7340998181794,8.70253410324713
1351,60,42,4,m2006,5.99605019194666,35.9526179043436,0.412855014677458,0.349379881129076,0.289583191671522,51.2385050269855,7.158107642875
1351,60,42,4,m2007,7.02800148038866,49.3928048083452,0.120733840357295,0.0256780393148403,-0.581830457957261,109.283138143857,10.453857572392
1351,60,42,4,m2008,5.32681868540618,28.3749973071925,0.31733425477804,0.243532552591882,0.174573811101157,47.3677442290006,6.88242284584437
1351,60,42,4,m2009,4.46711607084578,19.9551259904087,0.306335627131341,0.231344884118514,0.271916265663614,32.5412980152012,5.70449805111732
1351,60,42,4,m2010,5.46314341115213,29.8459359308149,0.23418888388333,0.151398492951799,-0.228970826678117,45.2177815581167,6.72441681918341
1351,60,42,4,m2011,4.48819812421932,20.1439224022458,0.307625068276342,0.232773724306217,-0.0282888349452655,31.9404285027443,5.65158637045779
1351,60,42,4,m2012,6.98451468516254,48.7834453872512,0.285005148340174,0.207708407620193,0.233625626117777,44.461540450198,6.66794874381904
1351,60,42,4,m2013,6.94756184168579,48.2686155440484,0.249643089526805,0.168523423529703,0.0310369766350436,50.0172677597177,7.07228872146194
0116,55,38,6,m2054,6.3581500822749,40.4260724687324,0.699849279161938,0.641755591257797,0.546436469137905,46.0217888546715,6.78393608863405
0116,55,38,6,m2056,5.88143967231249,34.5913326190512,0.555088113887819,0.468976135930623,0.574569228483181,45.8581985961659,6.77186817622478
0116,55,38,6,m2057,10.0540084333339,101.083085577548,0.527948738521987,0.43658397823592,0.416966756403863,113.580524617517,10.657416413818
0116,55,38,6,m2064,9.74154599200078,94.8977183142664,0.769980427625091,0.725460510391238,0.46390961584027,166.596115575728,12.9072117661301
0116,55,38,6,m2065,9.37824343684841,87.9514499607903,0.65887056683093,0.59284551524982,0.449956864087644,147.167942703415,12.1312795163336
0116,55,38,6,m2083,6.1309206266979,37.5881877308697,0.610224512575023,0.534784095654059,0.309382376972879,96.6099974523892,9.82903848056305
0233,55,38,6,m2089,10.1431433105467,102.883356218288,0.631617936865248,0.560318182710135,0.599481498842499,79.4384791915155,8.91282666674919
0233,55,38,6,m2091,6.86788893068176,47.1678983641811,0.629231192418265,0.557469487725026,0.27743518408164,49.4344343956326,7.03096255114707
0233,55,38,6,m2092,7.59992524681551,57.7588637571837,0.253718888409124,0.109277382939922,0.324048395335842,34.2372996161728,5.85126478773374
0233,55,38,6,m2094,5.85064782646726,34.2300799893461,0.394157876294779,0.276898110416349,0.256459240199867,45.4666169798891,6.74289381348165
0233,55,38,6,m2104,5.30267576921571,28.1183703134274,0.274261295124606,0.133795739342272,0.330802063285327,62.3905508887202,7.89876894767281
0233,55,38,6,m2108,3.47220214277124,12.0561877202652,0.618466872596353,0.544621751163389,0.271397603535759,135.625932595814,11.6458547387392
